ID,Type,Sub type,Price,NetHabitableSurface(msq),BedroomCount,Province,Region,PostCode,street,Floor,RegionCode,IsIsolated,HasSeaView,SchoolDistance,ShopDistance,TransportDistance,NetHabitableSurface,TotalRoomCount,HasAttic,HasBasement,HasDiningRoom,BuildingCondition,ConstructionYear,FacadeCount,HasLift,FloodZoneType,HeatingType,IsDoubleGlaze,HasBalcony,HasGarden,GardenArea,KitchekType,LivingRoomArea
8783035,HOUSE,HOUSE,281500,120.0,2,Limburg,Flanders,3630,Dokter Haubenlaan,,FLANDERS,URBAN,,500.0,500.0,0.0,120,,,True,,AS_NEW,2016,4,,,GAS,True,,True,42,INSTALLED,8
8783038,APARTMENT,APARTMENT,,,1,Luxembourg,Wallonie,6700,Rue Emile Tandel,1,WALLONIE,ISOLATED,,2900.0,0.0,0.0,,,,True,True,AS_NEW,2014,,True,,GAS,,,,,INSTALLED,6
8783248,HOUSE,HOUSE,,190.0,4,Luxembourg,Wallonie,6700,rue Scheuer,,WALLONIE,URBAN,,0.0,0.0,0.0,190,9,,True,True,,1955,2,,,,True,,,,INSTALLED,
8783307,APARTMENT,APARTMENT,,90.0,2,Hainaut,Wallonie,7141,Rue Maximilien Duvivier,,WALLONIE,RESIDENTIAL,,0.0,0.0,0.0,90,,,,,GOOD,,,,,GAS,,,,,,
8783549,HOUSE,HOUSE,,125.0,3,Flemish Brabant,Flanders,1830,Melkstraat,,FLANDERS,,,0.0,0.0,0.0,125,,,,,,,,,,,,,,,,
8783855,HOUSE,HOUSE,,1600.0,8,Luxembourg,Wallonie,6760,avenue Bouvier,,WALLONIE,URBAN,,0.0,0.0,0.0,1600,18,,True,,AS_NEW,1902,4,,,,True,,,,HYPER_EQUIPPED,
8783865,HOUSE,APARTMENT_BLOCK,550000,445.0,,Hainaut,Wallonie,7100,,,WALLONIE,,,,,,445,,,,,GOOD,,,,,,,,,,,
8783985,APARTMENT,APARTMENT,,102.0,2,Liège,Wallonie,4400,,1,WALLONIE,,,,,,102,,,True,,AS_NEW,2012,,,,GAS,,,,,,
8784254,HOUSE,APARTMENT_BLOCK,,240.0,7,Brussels,Brussels,1080,Rue du Paruck,,BRUSSELS,,,0.0,0.0,0.0,240,,,,,GOOD,1960,2,,,GAS,True,,,,INSTALLED,
8784306,HOUSE,HOUSE,,,4,West Flanders,Flanders,8400,Onafhankelijkheidsstraat,,FLANDERS,,,0.0,0.0,0.0,,,,True,,GOOD,,2,,NON_FLOOD_ZONE,GAS,True,,,,INSTALLED,
8784527,APARTMENT,APARTMENT,,108.0,2,Brussels,Brussels,1050,Avenue Winston Churchill,4,BRUSSELS,URBAN,,400.0,50.0,50.0,108,,,True,True,AS_NEW,1955,2,True,,GAS,True,,,,USA_HYPER_EQUIPPED,20
8784544,APARTMENT,APARTMENT,,108.0,2,Brussels,Brussels,1180,Avenue Winston Churchill,4,BRUSSELS,URBAN,,400.0,50.0,50.0,108,,,True,True,AS_NEW,1955,2,True,,GAS,True,,True,,USA_HYPER_EQUIPPED,20
8784547,HOUSE,HOUSE,319000,210.0,5,East Flanders,Flanders,9100,paddeschootdreef,,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,210,,True,,,GOOD,1970,3,,,GAS,True,,,,INSTALLED,
8784598,HOUSE,HOUSE,,240.0,6,Brussels,Brussels,1180,Dreve des Gendarmes,,BRUSSELS,ISOLATED,,1000.0,500.0,0.0,240,,True,True,,TO_BE_DONE_UP,1960,3,,NON_FLOOD_ZONE,GAS,True,,True,350,SEMI_EQUIPPED,11
8784627,APARTMENT,APARTMENT,,93.0,3,Flemish Brabant,Flanders,3200,Herseltsesteenweg,1,FLANDERS,,,0.0,50.0,0.0,93,,,,,AS_NEW,2020,,True,NON_FLOOD_ZONE,,True,,,,INSTALLED,
8784628,APARTMENT,APARTMENT,,87.0,2,Flemish Brabant,Flanders,3200,Herseltsesteenweg,,FLANDERS,,,0.0,50.0,0.0,87,,,,,AS_NEW,2020,,True,NON_FLOOD_ZONE,,True,,True,75,INSTALLED,
8784629,APARTMENT,APARTMENT,,92.0,2,Flemish Brabant,Flanders,3200,Herseltsesteenweg,,FLANDERS,,,0.0,50.0,0.0,92,,,,,AS_NEW,2020,,True,NON_FLOOD_ZONE,,True,,True,118,INSTALLED,
8784630,APARTMENT,APARTMENT,,83.0,2,Flemish Brabant,Flanders,3200,Herseltsesteenweg,1,FLANDERS,,,0.0,50.0,0.0,83,,,,,AS_NEW,2020,,True,NON_FLOOD_ZONE,,True,,,,INSTALLED,
8784631,APARTMENT,APARTMENT,,65.0,1,Flemish Brabant,Flanders,3200,Herseltsesteenweg,,FLANDERS,,,0.0,50.0,0.0,65,,,,,AS_NEW,2020,,True,NON_FLOOD_ZONE,,True,,True,51,INSTALLED,
8784632,APARTMENT,APARTMENT,,94.0,2,Flemish Brabant,Flanders,3200,Herseltsesteenweg,,FLANDERS,,,0.0,50.0,0.0,94,,,,,AS_NEW,2020,,True,NON_FLOOD_ZONE,,True,,True,25,INSTALLED,
8784633,APARTMENT,APARTMENT,,78.0,2,Flemish Brabant,Flanders,3200,Herseltsesteenweg,,FLANDERS,,,0.0,50.0,0.0,78,,,,,AS_NEW,2020,,True,NON_FLOOD_ZONE,,True,,True,52,INSTALLED,
8784634,APARTMENT,APARTMENT,,95.0,2,Flemish Brabant,Flanders,3200,Herseltsesteenweg,,FLANDERS,,,0.0,50.0,0.0,95,,,,,AS_NEW,2020,,True,NON_FLOOD_ZONE,,True,,True,24,INSTALLED,
8784635,APARTMENT,APARTMENT,,89.0,2,Flemish Brabant,Flanders,3200,Herseltsesteenweg,,FLANDERS,,,0.0,50.0,0.0,89,,,,,AS_NEW,2020,,True,NON_FLOOD_ZONE,,True,,True,75,INSTALLED,
8784636,APARTMENT,APARTMENT,,84.0,2,Flemish Brabant,Flanders,3200,Herseltsesteenweg,1,FLANDERS,,,0.0,50.0,0.0,84,,,,,AS_NEW,2020,,True,NON_FLOOD_ZONE,,True,,,,INSTALLED,
8784639,APARTMENT,APARTMENT,,70.0,2,Flemish Brabant,Flanders,3200,Herseltsesteenweg,2,FLANDERS,,,0.0,50.0,0.0,70,,,,,AS_NEW,2020,,True,NON_FLOOD_ZONE,,True,,,,INSTALLED,
8784640,APARTMENT,APARTMENT,,73.0,2,Flemish Brabant,Flanders,3200,Herseltsesteenweg,2,FLANDERS,,,0.0,50.0,0.0,73,,,,,AS_NEW,2020,,True,NON_FLOOD_ZONE,,True,,,,INSTALLED,
8784641,APARTMENT,APARTMENT,,90.0,2,Flemish Brabant,Flanders,3200,Herseltsesteenweg,2,FLANDERS,,,0.0,50.0,0.0,90,,,,,AS_NEW,2020,,True,NON_FLOOD_ZONE,,True,,,,INSTALLED,
8784642,APARTMENT,APARTMENT,,83.0,2,Flemish Brabant,Flanders,3200,Herseltsesteenweg,2,FLANDERS,,,0.0,50.0,0.0,83,,,,,AS_NEW,2020,,True,NON_FLOOD_ZONE,,True,,,,INSTALLED,
8784643,APARTMENT,APARTMENT,,71.0,1,Flemish Brabant,Flanders,3200,Herseltsesteenweg,2,FLANDERS,,,0.0,50.0,0.0,71,,,,,AS_NEW,2020,,True,NON_FLOOD_ZONE,,True,,,,INSTALLED,
8784644,APARTMENT,APARTMENT,,84.0,2,Flemish Brabant,Flanders,3200,Herseltsesteenweg,1,FLANDERS,,,0.0,50.0,0.0,84,,,,,AS_NEW,2020,,True,NON_FLOOD_ZONE,,True,,,,INSTALLED,
8784645,APARTMENT,APARTMENT,,91.0,3,Flemish Brabant,Flanders,3200,Herseltsesteenweg,2,FLANDERS,,,0.0,50.0,0.0,91,,,,,AS_NEW,2020,,True,NON_FLOOD_ZONE,,True,,,,INSTALLED,
8784646,APARTMENT,APARTMENT,,105.0,3,Flemish Brabant,Flanders,3200,Herseltsesteenweg,1,FLANDERS,,,0.0,50.0,0.0,105,,,,,AS_NEW,2020,,True,NON_FLOOD_ZONE,,True,,,,INSTALLED,
8784647,APARTMENT,APARTMENT,,73.0,2,Flemish Brabant,Flanders,3200,Herseltsesteenweg,1,FLANDERS,,,0.0,50.0,0.0,73,,,,,AS_NEW,2020,,True,NON_FLOOD_ZONE,,True,,,,INSTALLED,
8784672,HOUSE,HOUSE,,115.0,3,East Flanders,Flanders,9600,Langehaag,,FLANDERS,,,0.0,0.0,0.0,115,,,,,AS_NEW,,,,NON_FLOOD_ZONE,,,,True,40,,22
8784678,APARTMENT,FLAT_STUDIO,,,,Flemish Brabant,Flanders,3000,,,FLANDERS,,,,,,,,,,,AS_NEW,,,,NON_FLOOD_ZONE,,,,,,,
8784741,APARTMENT,APARTMENT,,85.0,2,West Flanders,Flanders,8740,Tieltstraat,3,FLANDERS,,,0.0,0.0,0.0,85,,,True,True,,2021,,True,NON_FLOOD_ZONE,GAS,True,,True,,HYPER_EQUIPPED,
8785200,HOUSE,MIXED_USE_BUILDING,,180.0,3,Liège,Wallonie,4101,Avenue des Robiniers,,WALLONIE,,,0.0,0.0,0.0,180,,True,True,True,TO_RENOVATE,,3,,,GAS,True,,,,NOT_INSTALLED,8
8785569,HOUSE,HOUSE,,180.0,3,Walloon Brabant,Wallonie,1420,Avenue du Champ de la Bloquerie,,WALLONIE,RESIDENTIAL,,1000.0,1500.0,300.0,180,,True,,True,AS_NEW,1984,3,,NON_FLOOD_ZONE,ELECTRIC,True,,True,400,INSTALLED,11
8785575,HOUSE,HOUSE,,235.0,6,Namur,Wallonie,5000,,,WALLONIE,,,,,,235,,,True,,GOOD,1966,2,,NON_FLOOD_ZONE,FUELOIL,True,,,,SEMI_EQUIPPED,
8785701,APARTMENT,APARTMENT,,44.0,1,West Flanders,Flanders,8660,Zeelaan,7,FLANDERS,,,0.0,0.0,0.0,44,,,True,,GOOD,2007,2,,NON_FLOOD_ZONE,,,,,,INSTALLED,
8786186,APARTMENT,APARTMENT,,105.0,2,West Flanders,Flanders,8370,Onderwijsstraat,3,FLANDERS,URBAN,,0.0,0.0,0.0,105,,,,,AS_NEW,,4,,NON_FLOOD_ZONE,,,,,,,
8786246,HOUSE,HOUSE,,160.0,3,West Flanders,Flanders,8930,Lode Zielenslaan,,FLANDERS,,,0.0,0.0,0.0,160,,True,,,TO_BE_DONE_UP,,,,NON_FLOOD_ZONE,,,,True,,INSTALLED,
8786514,APARTMENT,APARTMENT,,101.0,2,West Flanders,Flanders,8300,,,FLANDERS,,,,,,101,,,,,AS_NEW,1967,2,,NON_FLOOD_ZONE,,True,,,,,
8786515,APARTMENT,APARTMENT,,90.0,3,West Flanders,Flanders,8300,Kustlaan,,FLANDERS,,,0.0,0.0,0.0,90,,,True,,AS_NEW,1983,2,,NON_FLOOD_ZONE,GAS,True,,True,192,,
8786517,APARTMENT,APARTMENT,,60.0,2,West Flanders,Flanders,8420,Zeedijk-Wenduine,6,FLANDERS,,,0.0,0.0,0.0,60,,,True,,GOOD,,2,True,NON_FLOOD_ZONE,ELECTRIC,True,,,,,
8786524,HOUSE,HOUSE,,,4,Limburg,Flanders,3680,Taglandstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,1981,,,NON_FLOOD_ZONE,,,,,,INSTALLED,13
8786525,HOUSE,VILLA,,296.0,4,Flemish Brabant,Flanders,3210,,,FLANDERS,,,,,,296,,,,,GOOD,2014,4,,NON_FLOOD_ZONE,,True,,,,INSTALLED,
8786552,APARTMENT,APARTMENT,144000,,,West Flanders,Flanders,8434,,,FLANDERS,,,,,,,,,,,,,2,,,,,,,,,
8786566,APARTMENT,FLAT_STUDIO,,,,East Flanders,Flanders,9160,,,FLANDERS,,,,,,,,,,,,,2,,,,,,,,,
8786838,APARTMENT,DUPLEX,,,2,East Flanders,Flanders,9450,Krakeelstraat,1,FLANDERS,,,0.0,0.0,0.0,,,,,,AS_NEW,1920,,,NON_FLOOD_ZONE,GAS,True,,,,,
8787685,APARTMENT,APARTMENT,370000,105.0,2,West Flanders,Flanders,8000,Hendrik Brugmansstraat,11,FLANDERS,URBAN,,0.0,0.0,0.0,105,,,,,AS_NEW,2016,2,True,NON_FLOOD_ZONE,GAS,,,,,INSTALLED,
8787688,APARTMENT,APARTMENT,,119.0,2,West Flanders,Flanders,8000,Hendrik Brugmansstraat,11,FLANDERS,URBAN,,0.0,0.0,0.0,119,3,,,,AS_NEW,2016,4,True,NON_FLOOD_ZONE,GAS,,,,,INSTALLED,
8787747,APARTMENT,APARTMENT,269500,112.0,2,Liège,Wallonie,4920,,,WALLONIE,,,,,,112,,,,,,2021,,,,GAS,True,,,,NOT_INSTALLED,42
8787748,APARTMENT,APARTMENT,259500,122.0,2,Liège,Wallonie,4920,,,WALLONIE,,,,,,122,,,True,,,2021,,True,,GAS,True,,,,NOT_INSTALLED,42
8787749,APARTMENT,APARTMENT,,112.0,2,Liège,Wallonie,4920,,1,WALLONIE,,,,,,112,,,,,,2021,,,,GAS,True,,,,NOT_INSTALLED,42
8787750,APARTMENT,APARTMENT,268500,107.0,2,Liège,Wallonie,4920,,1,WALLONIE,,,,,,107,,,,,,2021,,,,GAS,True,,,,NOT_INSTALLED,42
8787751,APARTMENT,APARTMENT,,104.0,2,Liège,Wallonie,4920,,2,WALLONIE,,,,,,104,,,,,,2021,,,,GAS,True,,,,NOT_INSTALLED,42
8787752,APARTMENT,APARTMENT,,98.0,2,Liège,Wallonie,4920,,2,WALLONIE,,,,,,98,,,,,,2021,,,,GAS,True,,,,NOT_INSTALLED,42
8787753,APARTMENT,APARTMENT,,104.0,2,Liège,Wallonie,4920,,3,WALLONIE,,,,,,104,,,,,,2021,,,,GAS,True,,,,NOT_INSTALLED,42
8787754,APARTMENT,APARTMENT,,70.0,1,Liège,Wallonie,4920,,3,WALLONIE,,,,,,70,,,,,,2021,,,,GAS,True,,,,NOT_INSTALLED,42
8787755,APARTMENT,APARTMENT,272500,98.0,2,Liège,Wallonie,4920,,3,WALLONIE,,,,,,98,,,,,,2021,,,,GAS,True,,,,NOT_INSTALLED,42
8787756,APARTMENT,APARTMENT,325000,130.0,3,Liège,Wallonie,4920,,4,WALLONIE,,,,,,130,,,,,,2021,,,,GAS,True,,,,NOT_INSTALLED,42
8787757,APARTMENT,APARTMENT,329500,131.0,3,Liège,Wallonie,4920,,4,WALLONIE,,,,,,131,,,,,,2021,,,,GAS,True,,,,NOT_INSTALLED,42
8787834,HOUSE,HOUSE,,300.0,3,East Flanders,Flanders,9340,,,FLANDERS,,,,,,300,,True,,True,AS_NEW,1930,4,,NON_FLOOD_ZONE,GAS,True,,True,100,INSTALLED,13
8787976,HOUSE,HOUSE,,163.0,3,West Flanders,Flanders,8660,Veurnestraat,,FLANDERS,,,0.0,0.0,0.0,163,,,,,GOOD,1999,3,,NON_FLOOD_ZONE,,,,True,,INSTALLED,
8787978,HOUSE,HOUSE,,174.0,3,Limburg,Flanders,3700,Tomveld,,FLANDERS,,,0.0,0.0,0.0,174,,,True,,TO_RENOVATE,1973,4,,POSSIBLE_FLOOD_ZONE,,,,True,450,INSTALLED,13
8788002,APARTMENT,APARTMENT,,50.0,1,Flemish Brabant,Flanders,1850,Dressaertlaan,,FLANDERS,,,0.0,0.0,0.0,50,,,,,,1979,2,,,,,,,,,
8788050,HOUSE,HOUSE,,,,East Flanders,Flanders,9220,,,FLANDERS,,,,,,,,,,,,,3,,,,,,,,,
8788306,APARTMENT,APARTMENT,,105.0,2,West Flanders,Flanders,8370,Onderwijsstraat,2,FLANDERS,URBAN,,0.0,0.0,0.0,105,,,,,AS_NEW,,4,,NON_FLOOD_ZONE,,,,,,,
8788450,HOUSE,APARTMENT_BLOCK,100000,270.0,,,,89135,,,,,,,,,270,,,,,GOOD,,,,,,,,,,,
8788723,APARTMENT,FLAT_STUDIO,,30.0,1,West Flanders,Flanders,8370,Zeedijk,10,FLANDERS,,,0.0,0.0,0.0,30,,,,,GOOD,1999,2,True,NON_FLOOD_ZONE,ELECTRIC,True,,,,INSTALLED,
8788778,APARTMENT,APARTMENT,,40.0,,West Flanders,Flanders,8300,Kustlaan,,FLANDERS,,,0.0,0.0,0.0,40,,,,,TO_RENOVATE,1978,2,,,,,,,,,
8788817,HOUSE,EXCEPTIONAL_PROPERTY,1800000,657.0,4,West Flanders,Flanders,8600,Esenweg,,FLANDERS,,,0.0,0.0,0.0,657,,,True,,TO_BE_DONE_UP,1979,4,,POSSIBLE_FLOOD_ZONE,FUELOIL,,,,,INSTALLED,
8788834,HOUSE,HOUSE,,140.0,,East Flanders,Flanders,9270,,,FLANDERS,,,,,,140,,,,,,1965,4,,,,,,,,,
8789051,HOUSE,HOUSE,,144.0,3,West Flanders,Flanders,8420,goedeluchtstraat,,FLANDERS,,,0.0,0.0,0.0,144,,,,,AS_NEW,1930,,,NON_FLOOD_ZONE,,,,,,,
8789066,HOUSE,VILLA,,366.0,3,West Flanders,Flanders,8620,,,FLANDERS,,,,,,366,,,True,True,AS_NEW,1978,,,NON_FLOOD_ZONE,,True,,True,,,
8789102,APARTMENT,APARTMENT,1149000,159.0,2,West Flanders,Flanders,8400,Victorialaan,21,FLANDERS,,,0.0,0.0,0.0,159,,,True,,AS_NEW,2022,,True,NON_FLOOD_ZONE,GAS,True,,,,HYPER_EQUIPPED,
8789152,APARTMENT,APARTMENT,,,1,West Flanders,Flanders,8370,Zeedijk,8,FLANDERS,URBAN,,0.0,0.0,0.0,,,,True,,AS_NEW,1984,,True,NON_FLOOD_ZONE,ELECTRIC,True,,,,USA_INSTALLED,
8789190,APARTMENT,APARTMENT,,82.0,2,East Flanders,Flanders,9032,Evergemsesteenweg,2,FLANDERS,,,0.0,0.0,0.0,82,,,,,AS_NEW,,,,NON_FLOOD_ZONE,,,,,,,
8789191,APARTMENT,APARTMENT,,59.0,1,East Flanders,Flanders,9032,Evergemsesteenweg,3,FLANDERS,,,0.0,0.0,0.0,59,,,,,AS_NEW,,,,NON_FLOOD_ZONE,,,,,,,
8789192,APARTMENT,APARTMENT,,124.0,3,East Flanders,Flanders,9032,Evergemsesteenweg,,FLANDERS,,,0.0,0.0,0.0,124,,,,,AS_NEW,,,,NON_FLOOD_ZONE,,,,,,,
8789456,HOUSE,HOUSE,,185.0,4,Antwerp,Flanders,2018,Anselmostraat,,FLANDERS,,,0.0,0.0,0.0,185,,,True,,TO_RENOVATE,,2,,NON_FLOOD_ZONE,ELECTRIC,True,,,,,
8789506,APARTMENT,APARTMENT,,113.0,2,Brussels,Brussels,1040,,4,BRUSSELS,,,,,,113,,,,,AS_NEW,2022,,True,,GAS,True,,,,HYPER_EQUIPPED,
8789507,APARTMENT,APARTMENT,,97.0,2,Brussels,Brussels,1040,,4,BRUSSELS,,,,,,97,,,,,AS_NEW,2022,,True,,GAS,,,,,HYPER_EQUIPPED,
8789508,APARTMENT,APARTMENT,,97.0,2,Brussels,Brussels,1040,Avenue des Celtes,3,BRUSSELS,MALL,,250.0,10.0,0.0,97,,,,,AS_NEW,2022,,True,,GAS,True,,,,HYPER_EQUIPPED,
8789509,APARTMENT,GROUND_FLOOR,,190.0,3,Brussels,Brussels,1040,Avenue des Celtes,1,BRUSSELS,MALL,,250.0,10.0,0.0,190,,,True,,AS_NEW,2022,2,True,,GAS,True,,True,104,HYPER_EQUIPPED,
8789510,APARTMENT,APARTMENT,,97.0,2,Brussels,Brussels,1040,,2,BRUSSELS,,,,,,97,,,True,,AS_NEW,2022,,True,,GAS,True,,,,HYPER_EQUIPPED,
8789511,APARTMENT,APARTMENT,,66.0,1,Brussels,Brussels,1040,,1,BRUSSELS,,,,,,66,,,True,,AS_NEW,2022,,True,,GAS,True,,,,HYPER_EQUIPPED,
8789512,APARTMENT,APARTMENT,,113.0,2,Brussels,Brussels,1040,,2,BRUSSELS,,,,,,113,,,,,AS_NEW,2022,,True,,GAS,True,,,,HYPER_EQUIPPED,
8789513,APARTMENT,APARTMENT,,113.0,2,Brussels,Brussels,1040,,3,BRUSSELS,,,,,,113,,,,,AS_NEW,2022,,True,,GAS,True,,,,HYPER_EQUIPPED,
8789514,APARTMENT,APARTMENT,,114.0,2,Brussels,Brussels,1040,,5,BRUSSELS,,,,,,114,,,True,,AS_NEW,2022,,True,,GAS,True,,,,HYPER_EQUIPPED,
8789515,APARTMENT,PENTHOUSE,,154.0,3,Brussels,Brussels,1040,,6,BRUSSELS,,,,,,154,,,True,,AS_NEW,2022,,True,NON_FLOOD_ZONE,GAS,True,,,,HYPER_EQUIPPED,
8789516,APARTMENT,APARTMENT,,98.0,2,Brussels,Brussels,1040,,5,BRUSSELS,,,,,,98,,,True,,AS_NEW,2022,,True,,GAS,True,,,,HYPER_EQUIPPED,
8789517,APARTMENT,PENTHOUSE,,167.0,3,Brussels,Brussels,1040,,6,BRUSSELS,,,,,,167,,,True,,AS_NEW,2022,,True,,GAS,True,,,,HYPER_EQUIPPED,
8789541,APARTMENT,APARTMENT,245000,127.0,2,Luxembourg,Wallonie,6980,Quai de l'Ourthe,,WALLONIE,URBAN,,0.0,0.0,0.0,127,,,,,AS_NEW,,2,True,,,,,,,,
8789542,APARTMENT,APARTMENT,245000,129.0,2,Luxembourg,Wallonie,6980,Quai de l'Ourthe,,WALLONIE,URBAN,,0.0,0.0,0.0,129,,,,,AS_NEW,,2,True,,,,,,,,
8789664,APARTMENT,APARTMENT,,97.0,2,Flemish Brabant,Flanders,1780,Romeinsesteenweg,3,FLANDERS,,,0.0,0.0,0.0,97,,,,,,1974,,True,,GAS,True,,,,SEMI_EQUIPPED,12
8789941,HOUSE,HOUSE,,150.0,5,Liège,Wallonie,4877,Rue Village,,WALLONIE,URBAN,,0.0,0.0,0.0,150,,True,True,,TO_RENOVATE,1900,2,,NON_FLOOD_ZONE,FUELOIL,,,True,180,NOT_INSTALLED,23
8790217,APARTMENT,APARTMENT,,90.0,2,Antwerp,Flanders,2100,JAAK VAN RILLAERLAAN,3,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,90,,,,,,,,,,GAS,True,,,,,
8790444,APARTMENT,APARTMENT,,40.0,1,West Flanders,Flanders,8370,Koning Albert I Laan,3,FLANDERS,,,0.0,0.0,0.0,40,,,,,GOOD,,2,True,NON_FLOOD_ZONE,,True,,,,INSTALLED,
8790629,APARTMENT,SERVICE_FLAT,445000,,1,West Flanders,Flanders,8300,Meerlaan,,FLANDERS,,,0.0,0.0,0.0,,,,,,,2017,,,NON_FLOOD_ZONE,,,,,,,
8790853,HOUSE,HOUSE,,90.0,2,Antwerp,Flanders,2610,Dichtersstraat,,FLANDERS,,,0.0,0.0,0.0,90,,,True,,AS_NEW,,,,,GAS,True,,True,15,HYPER_EQUIPPED,
8790883,APARTMENT,APARTMENT,,180.0,2,Brussels,Brussels,1000,rue des Pierres,5,BRUSSELS,URBAN,,400.0,20.0,50.0,180,3,,True,True,AS_NEW,2015,2,True,,GAS,True,,,,HYPER_EQUIPPED,20
8791211,APARTMENT,APARTMENT,,140.0,4,West Flanders,Flanders,8300,Paul Parmentierlaan,4,FLANDERS,,,0.0,0.0,0.0,140,,,True,,AS_NEW,2002,,True,NON_FLOOD_ZONE,,,,,,,
8791491,HOUSE,HOUSE,,250.0,4,Namur,Wallonie,5580,Rue de la Wamme,,WALLONIE,URBAN,,0.0,0.0,0.0,250,,True,,,TO_RENOVATE,1918,2,,POSSIBLE_FLOOD_ZONE,,,,,,SEMI_EQUIPPED,
8791612,HOUSE,HOUSE,,111.0,3,West Flanders,Flanders,8930,Hogeweg,,FLANDERS,,,0.0,0.0,0.0,111,,True,True,,TO_BE_DONE_UP,,,,,GAS,,,True,,INSTALLED,
8791625,HOUSE,MIXED_USE_BUILDING,,188.0,2,Liège,Wallonie,4800,Thier Mère Dieu,,WALLONIE,URBAN,,0.0,0.0,0.0,188,,True,True,,GOOD,,2,,,GAS,,,,,NOT_INSTALLED,17
8791707,APARTMENT,APARTMENT,,82.0,2,Namur,Wallonie,5000,,4,WALLONIE,,,,,,82,,,True,,JUST_RENOVATED,,2,True,NON_FLOOD_ZONE,GAS,,,,,INSTALLED,
8791771,HOUSE,HOUSE,,135.0,3,Hainaut,Wallonie,7110,RUE NORBERT SCOUMANNE,,WALLONIE,RESIDENTIAL,,200.0,200.0,100.0,135,,True,,,,,2,,,GAS,True,,,,INSTALLED,5
8791772,HOUSE,HOUSE,,135.0,3,Hainaut,Wallonie,7110,RUE NORBERT SCOUMANNE,,WALLONIE,RESIDENTIAL,,200.0,200.0,100.0,135,,True,,,,,2,,,GAS,True,,,,INSTALLED,5
8791773,HOUSE,HOUSE,,135.0,3,Hainaut,Wallonie,7110,RUE NORBERT SCOUMANNE,,WALLONIE,RESIDENTIAL,,200.0,200.0,100.0,135,,True,,,,,2,,,GAS,True,,,,INSTALLED,5
8791774,HOUSE,HOUSE,,135.0,3,Hainaut,Wallonie,7110,RUE NORBERT SCOUMANNE,,WALLONIE,RESIDENTIAL,,200.0,200.0,100.0,135,,True,,,,,2,,,GAS,True,,,,INSTALLED,5
8791775,HOUSE,HOUSE,,135.0,3,Hainaut,Wallonie,7110,RUE NORBERT SCOUMANNE,,WALLONIE,RESIDENTIAL,,200.0,200.0,100.0,135,,True,,,,,2,,,GAS,True,,,,INSTALLED,5
8791776,HOUSE,HOUSE,,135.0,3,Hainaut,Wallonie,7110,RUE NORBERT SCOUMANNE,,WALLONIE,RESIDENTIAL,,200.0,200.0,100.0,135,,True,,,,,2,,,GAS,True,,,,INSTALLED,5
8791777,HOUSE,HOUSE,,135.0,3,Hainaut,Wallonie,7110,RUE NORBERT SCOUMANNE,,WALLONIE,RESIDENTIAL,,200.0,200.0,100.0,135,,True,,,,,2,,,GAS,True,,,,INSTALLED,5
8791778,HOUSE,HOUSE,,135.0,3,Hainaut,Wallonie,7110,RUE NORBERT SCOUMANNE,,WALLONIE,RESIDENTIAL,,200.0,200.0,100.0,135,,True,,,,,2,,,GAS,True,,,,INSTALLED,5
8791779,HOUSE,HOUSE,,135.0,3,Hainaut,Wallonie,7110,RUE NORBERT SCOUMANNE,,WALLONIE,RESIDENTIAL,,200.0,200.0,100.0,135,,True,,,,,2,,,GAS,True,,,,INSTALLED,5
8791780,HOUSE,HOUSE,,135.0,3,Hainaut,Wallonie,7110,RUE NORBERT SCOUMANNE,,WALLONIE,RESIDENTIAL,,200.0,200.0,100.0,135,,True,,,,,2,,,GAS,True,,,,INSTALLED,5
8791781,HOUSE,HOUSE,246900,135.0,3,Hainaut,Wallonie,7110,RUE NORBERT SCOUMANNE,,WALLONIE,RESIDENTIAL,,200.0,200.0,100.0,135,,True,,,,,2,,,GAS,True,,,,INSTALLED,5
8791782,HOUSE,HOUSE,,135.0,3,Hainaut,Wallonie,7110,RUE NORBERT SCOUMANNE,,WALLONIE,RESIDENTIAL,,200.0,200.0,100.0,135,,True,,,,,2,,,GAS,True,,,,INSTALLED,5
8791783,HOUSE,HOUSE,,135.0,3,Hainaut,Wallonie,7110,RUE NORBERT SCOUMANNE,,WALLONIE,RESIDENTIAL,,200.0,200.0,100.0,135,,True,,,,,2,,,GAS,True,,,,INSTALLED,5
8791784,HOUSE,HOUSE,,135.0,3,Hainaut,Wallonie,7110,RUE NORBERT SCOUMANNE,,WALLONIE,RESIDENTIAL,,200.0,200.0,100.0,135,,True,,,,,2,,,GAS,True,,,,INSTALLED,5
8791833,HOUSE,HOUSE,,144.0,3,Hainaut,Wallonie,7110,RUE NORBERT SCOUMANNE,,WALLONIE,RESIDENTIAL,,200.0,200.0,100.0,144,,True,,,,,3,,,GAS,True,,,,INSTALLED,5
8791834,HOUSE,HOUSE,,144.0,3,Hainaut,Wallonie,7110,RUE NORBERT SCOUMANNE,,WALLONIE,RESIDENTIAL,,200.0,200.0,100.0,144,,True,,,,,3,,,GAS,True,,,,INSTALLED,5
