ID,Type,Sub type,Price,NetHabitableSurface(msq),BedroomCount,Province,Region,PostCode,street,Floor,RegionCode,IsIsolated,HasSeaView,SchoolDistance,ShopDistance,TransportDistance,NetHabitableSurface,TotalRoomCount,HasAttic,HasBasement,HasDiningRoom,BuildingCondition,ConstructionYear,FacadeCount,HasLift,FloodZoneType,HeatingType,IsDoubleGlaze,KitchekType,LivingRoomArea,HasBalcony,HasGarden,GardenArea
6517375,HOUSE,HOUSE,,268.0,5,East Flanders,Flanders,9940,Wippelgem Eindeken,,FLANDERS,COUNTRY,,0.0,0.0,0.0,268,,,,,GOOD,1990,4,,,,True,,,,True,
6517922,APARTMENT,APARTMENT,,75.0,1,West Flanders,Flanders,8310,Maaike Kerrebroeckstraat,,FLANDERS,,,0.0,0.0,0.0,75,2,,,,,,2,,,,,,,,,
6520915,APARTMENT,APARTMENT,,60.0,1,West Flanders,Flanders,8450,Derbylaan,,FLANDERS,COUNTRY,,0.0,0.0,0.0,60,,,,,GOOD,2005,,,NON_FLOOD_ZONE,GAS,True,USA_INSTALLED,,,True,
6522499,APARTMENT,APARTMENT,,80.0,2,Flemish Brabant,Flanders,1500,,,FLANDERS,,,,,,80,3,,True,,,,2,,,,,,6,,,
6525209,HOUSE,HOUSE,,,3,Flemish Brabant,Flanders,1651,,,FLANDERS,,,,,,,4,,,,,,,,,,,,,,,
6530956,APARTMENT,APARTMENT,,78.0,2,West Flanders,Flanders,8420,Sparrenboslaan,1,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,78,,,,,AS_NEW,2005,,,,ELECTRIC,True,,,,True,
6531729,HOUSE,HOUSE,,61.0,3,West Flanders,Flanders,8420,Driftweg,,FLANDERS,,,0.0,0.0,0.0,61,,,,,TO_BE_DONE_UP,1980,,,NON_FLOOD_ZONE,ELECTRIC,,,,,True,
6533977,HOUSE,HOUSE,,115.0,1,Limburg,Flanders,3890,,,FLANDERS,,,,,,115,,,True,,GOOD,,4,,,,True,INSTALLED,19,,,
6535858,HOUSE,HOUSE,,106.0,2,Flemish Brabant,Flanders,1654,,,FLANDERS,,,,,,106,3,,,,,,,,,,,,,,,
6535859,HOUSE,HOUSE,,229.0,4,Flemish Brabant,Flanders,1502,,,FLANDERS,,,,,,229,5,,True,,,1989,3,,,,,INSTALLED,19,,True,
6538679,HOUSE,HOUSE,,,3,Liège,Wallonie,4032,,,WALLONIE,,,,,,,,,,,AS_NEW,,3,,,,,,,,,
6539532,HOUSE,HOUSE,,,3,West Flanders,Flanders,8000,Carmersstraat,,FLANDERS,,,0.0,0.0,0.0,,4,,,,GOOD,1930,,,,,,,,,True,
6541563,HOUSE,BUNGALOW,,109.0,3,West Flanders,Flanders,8420,,,FLANDERS,,,,,,109,,,,,TO_RENOVATE,1966,,,NON_FLOOD_ZONE,FUELOIL,True,USA_INSTALLED,,,True,
6545636,HOUSE,HOUSE,,,2,West Flanders,Flanders,8310,Michel Van Hammestraat,,FLANDERS,,,0.0,0.0,0.0,,3,,,,,,,,,,,,,,,
6546102,APARTMENT,APARTMENT,,,1,Liège,Wallonie,4032,,,WALLONIE,,,,,,,,,,,,,,,,,,,,,,
6549708,APARTMENT,APARTMENT,,93.0,2,West Flanders,Flanders,8400,Koningsstraat,3,FLANDERS,URBAN,,0.0,0.0,0.0,93,,,True,,,,2,True,NON_FLOOD_ZONE,,True,INSTALLED,,,,
6551501,HOUSE,VILLA,,,5,West Flanders,Flanders,8730,Wagenmakersstraat,,FLANDERS,,,0.0,0.0,0.0,,6,,,,,,4,,,,,,,,,
6551504,HOUSE,HOUSE,,,4,West Flanders,Flanders,8310,Wantestraat,,FLANDERS,,,0.0,0.0,0.0,,5,,,,,,,,,,,,,,,
6557690,HOUSE,HOUSE,,,3,Liège,Wallonie,4458,,,WALLONIE,,,,,,,,,,,GOOD,,4,,,,,,,,,
6563805,HOUSE,HOUSE,,,3,West Flanders,Flanders,8310,Prins Albertstraat,,FLANDERS,,,0.0,0.0,0.0,,4,,,,,,,,,,,,,,,
6568635,APARTMENT,APARTMENT,,,2,West Flanders,Flanders,8310,Blekerijstraat,,FLANDERS,,,0.0,0.0,0.0,,3,,,,,,2,,,,,,,,True,8
6570490,HOUSE,EXCEPTIONAL_PROPERTY,,,10,Liège,Wallonie,4140,,,WALLONIE,,,,,,,,,,True,TO_BE_DONE_UP,,4,,,FUELOIL,True,,,,,
6570885,HOUSE,TOWN_HOUSE,,204.0,4,Flemish Brabant,Flanders,1600,,,FLANDERS,,,,,,204,5,,,,,1994,,,,,,INSTALLED,,,,
6571060,APARTMENT,APARTMENT,,100.0,2,West Flanders,Flanders,8211,Eernegemsestraat,,FLANDERS,COUNTRY,,0.0,0.0,0.0,100,,,,,GOOD,1996,2,,,,True,INSTALLED,14,,,
6573117,HOUSE,HOUSE,,156.0,3,Flemish Brabant,Flanders,1600,,,FLANDERS,,,,,,156,4,,,,,,,,,,,,25,,,
6573122,APARTMENT,APARTMENT,,70.0,1,West Flanders,Flanders,8670,Herman Teirlincklaan,,FLANDERS,,,0.0,0.0,0.0,70,,,True,,AS_NEW,2016,2,,,,True,INSTALLED,,,True,
6573123,APARTMENT,APARTMENT,,70.0,1,West Flanders,Flanders,8670,Herman Teirlincklaan,,FLANDERS,,,0.0,0.0,0.0,70,,,True,,AS_NEW,2016,2,,,,True,INSTALLED,,,True,
6573124,APARTMENT,APARTMENT,,94.0,2,West Flanders,Flanders,8670,Herman Teirlincklaan,,FLANDERS,,,0.0,0.0,0.0,94,,,,,AS_NEW,2016,2,True,NON_FLOOD_ZONE,,True,INSTALLED,,,True,
6573125,APARTMENT,APARTMENT,,105.0,2,West Flanders,Flanders,8670,Herman Teirlincklaan,,FLANDERS,,,0.0,0.0,0.0,105,,,True,,AS_NEW,2016,2,,NON_FLOOD_ZONE,,True,INSTALLED,,,True,
6573126,APARTMENT,APARTMENT,,88.0,2,West Flanders,Flanders,8670,Herman Teirlincklaan,,FLANDERS,,,0.0,0.0,0.0,88,,,True,,AS_NEW,2016,2,,NON_FLOOD_ZONE,,True,INSTALLED,,,True,
6573127,APARTMENT,APARTMENT,,93.0,2,West Flanders,Flanders,8670,Herman Teirlincklaan,1,FLANDERS,,,0.0,0.0,0.0,93,,,True,,AS_NEW,2016,2,,NON_FLOOD_ZONE,,True,INSTALLED,,,True,
6573128,APARTMENT,APARTMENT,,82.0,2,West Flanders,Flanders,8670,Herman Teirlincklaan,1,FLANDERS,,,0.0,0.0,0.0,82,,,True,,AS_NEW,2016,2,,,,True,INSTALLED,,,True,
6573129,APARTMENT,APARTMENT,,82.0,2,West Flanders,Flanders,8670,Herman Teirlincklaan,1,FLANDERS,,,0.0,0.0,0.0,82,,,True,,AS_NEW,2016,2,,,,True,INSTALLED,,,True,
6573130,APARTMENT,APARTMENT,,88.0,2,West Flanders,Flanders,8670,Herman Teirlincklaan,1,FLANDERS,,,0.0,0.0,0.0,88,,,True,,AS_NEW,2016,2,,NON_FLOOD_ZONE,,True,INSTALLED,,,True,
6573131,APARTMENT,APARTMENT,,93.0,2,West Flanders,Flanders,8670,Herman Teirlincklaan,2,FLANDERS,,,0.0,0.0,0.0,93,,,True,,AS_NEW,2016,2,,,,True,INSTALLED,,,True,
6573132,APARTMENT,APARTMENT,,82.0,2,West Flanders,Flanders,8670,Herman Teirlincklaan,2,FLANDERS,,,0.0,0.0,0.0,82,,,,,AS_NEW,2016,2,,,,True,INSTALLED,,,True,
6573133,APARTMENT,APARTMENT,,82.0,2,West Flanders,Flanders,8670,Herman Teirlincklaan,2,FLANDERS,,,0.0,0.0,0.0,82,,,,,AS_NEW,2016,2,,,,True,INSTALLED,,,True,
6573134,APARTMENT,APARTMENT,,82.0,2,West Flanders,Flanders,8670,Herman Teirlincklaan,2,FLANDERS,,,0.0,0.0,0.0,82,,,,,AS_NEW,2016,2,,NON_FLOOD_ZONE,,True,INSTALLED,,,True,
6573135,APARTMENT,APARTMENT,,107.0,3,West Flanders,Flanders,8670,Herman Teirlincklaan,,FLANDERS,,,0.0,0.0,0.0,107,,,True,,AS_NEW,2016,2,,,,True,INSTALLED,,,True,
6573136,APARTMENT,APARTMENT,,106.0,3,West Flanders,Flanders,8670,Herman Teirlincklaan,1,FLANDERS,,,0.0,0.0,0.0,106,,,,,AS_NEW,2016,2,,,,True,INSTALLED,,,True,
6573137,APARTMENT,APARTMENT,,114.0,3,West Flanders,Flanders,8670,Herman Teirlincklaan,1,FLANDERS,,,0.0,0.0,0.0,114,,,,,AS_NEW,2016,2,,NON_FLOOD_ZONE,,True,INSTALLED,,,True,
6573139,APARTMENT,PENTHOUSE,,128.0,3,West Flanders,Flanders,8670,Herman Teirlincklaan,2,FLANDERS,,,0.0,0.0,0.0,128,,,,,AS_NEW,2016,2,,NON_FLOOD_ZONE,,True,INSTALLED,,,True,
6573140,APARTMENT,PENTHOUSE,,107.0,2,West Flanders,Flanders,8670,Herman Teirlincklaan,,FLANDERS,,,0.0,0.0,0.0,107,,,True,,AS_NEW,2016,2,,,,True,INSTALLED,,,True,
6573141,APARTMENT,PENTHOUSE,,100.0,2,West Flanders,Flanders,8670,Herman Teirlincklaan,3,FLANDERS,,,0.0,0.0,0.0,100,,,,,AS_NEW,2016,2,,,,True,INSTALLED,,,True,
6575895,HOUSE,HOUSE,,166.0,3,West Flanders,Flanders,8400,Gistelsesteenweg,,FLANDERS,,,0.0,0.0,0.0,166,,,,,GOOD,,,,,,True,INSTALLED,8,,True,61
6575927,HOUSE,HOUSE,,165.0,3,Limburg,Flanders,3945,Genenbemdestraat,,FLANDERS,,,0.0,0.0,0.0,165,,,,,GOOD,2016,3,,NON_FLOOD_ZONE,GAS,True,INSTALLED,10,,True,175
6575928,HOUSE,HOUSE,,178.0,3,Limburg,Flanders,3945,Genenbemdestraat,,FLANDERS,,,0.0,0.0,0.0,178,,,,,GOOD,2016,2,,NON_FLOOD_ZONE,GAS,True,INSTALLED,12,,True,120
6575929,HOUSE,HOUSE,,186.0,3,Limburg,Flanders,3945,Genenbemdestraat,,FLANDERS,,,0.0,0.0,0.0,186,,,,,GOOD,2016,2,,NON_FLOOD_ZONE,GAS,True,,,,True,106
6580470,HOUSE,HOUSE,,,3,Flemish Brabant,Flanders,1600,Slesbroekstraat,,FLANDERS,,,0.0,0.0,0.0,,4,,,,,,3,,,,,INSTALLED,,,,
6580925,HOUSE,APARTMENT_BLOCK,,,8,Liège,Wallonie,4031,,,WALLONIE,,,,,,,,,,,,,3,,,,,,,,,
6584862,HOUSE,VILLA,,231.0,4,Flemish Brabant,Flanders,1600,,,FLANDERS,,,,,,231,5,,,,,,,,,,,INSTALLED,12,,True,
6584865,HOUSE,HOUSE,,,6,West Flanders,Flanders,8020,Vijverslaan,,FLANDERS,,,0.0,0.0,0.0,,7,,,,GOOD,,,,,,,,,,,
6589957,HOUSE,HOUSE,,172.0,3,Flemish Brabant,Flanders,1670,,,FLANDERS,,,,,,172,4,,,,GOOD,2001,4,,,,,,,,True,
6590761,HOUSE,BUNGALOW,,113.0,2,Flemish Brabant,Flanders,1502,,,FLANDERS,,,,,,113,3,,,,,,,,,,,,10,,,
6591684,APARTMENT,APARTMENT,,98.0,,Flemish Brabant,Flanders,1500,,,FLANDERS,,,,,,98,1,,,,,,2,,,,,,,,,
6592441,HOUSE,HOUSE,,,4,West Flanders,Flanders,8310,Julius Delaplacestraat,,FLANDERS,,,0.0,0.0,0.0,,5,,,,TO_RENOVATE,1953,,,NON_FLOOD_ZONE,,,,,,,
6592487,HOUSE,HOUSE,,144.0,3,Liège,Wallonie,4140,Rue Cléchêne - Rue des Biolettes,,WALLONIE,RESIDENTIAL,,0.0,0.0,0.0,144,,,,,,,,,,,True,,,,True,495
6592488,HOUSE,HOUSE,,136.0,3,Liège,Wallonie,4140,Rue Cléchêne - Rue des Biolettes,,WALLONIE,RESIDENTIAL,,0.0,0.0,0.0,136,,,,,,,,,,,True,,,,True,266
6592489,HOUSE,HOUSE,,136.0,3,Liège,Wallonie,4140,Rue Cléchêne - Rue des Biolettes,,WALLONIE,RESIDENTIAL,,0.0,0.0,0.0,136,,,,,,,,,,,True,,,,True,266
6592490,HOUSE,HOUSE,,136.0,3,Liège,Wallonie,4140,Rue Cléchêne - Rue des Biolettes,,WALLONIE,RESIDENTIAL,,0.0,0.0,0.0,136,,,,,,,,,,,True,SEMI_EQUIPPED,,,True,301
6593461,APARTMENT,APARTMENT,,153.0,3,West Flanders,Flanders,8400,Van Iseghemlaan,1,FLANDERS,URBAN,,0.0,0.0,0.0,153,,,,,AS_NEW,2015,2,,,,,,,,,
6593462,APARTMENT,APARTMENT,,153.0,3,West Flanders,Flanders,8400,Van Iseghemlaan,7,FLANDERS,URBAN,,0.0,0.0,0.0,153,,,,,AS_NEW,2015,2,,,,,,,,,
6593463,APARTMENT,APARTMENT,,70.0,1,West Flanders,Flanders,8400,Van Iseghemlaan,2,FLANDERS,URBAN,,0.0,0.0,0.0,70,,,,,AS_NEW,2015,,,,,,,,,,
6593464,APARTMENT,APARTMENT,,70.0,1,West Flanders,Flanders,8400,Van Iseghemlaan,3,FLANDERS,URBAN,,0.0,0.0,0.0,70,,,,,AS_NEW,2015,,,,,,,,,,
6593465,APARTMENT,APARTMENT,,70.0,1,West Flanders,Flanders,8400,Van Iseghemlaan,5,FLANDERS,URBAN,,0.0,0.0,0.0,70,,,,,AS_NEW,2015,,,,,,,,,,
6593466,APARTMENT,APARTMENT,,70.0,1,West Flanders,Flanders,8400,Van Iseghemlaan,6,FLANDERS,URBAN,,0.0,0.0,0.0,70,,,,,AS_NEW,2015,,,,,,,,,,
6593467,APARTMENT,APARTMENT,,86.0,2,West Flanders,Flanders,8400,Van Iseghemlaan,2,FLANDERS,URBAN,,0.0,0.0,0.0,86,,,,,AS_NEW,2015,,,,,,,,,,
6593468,APARTMENT,APARTMENT,,86.0,2,West Flanders,Flanders,8400,Van Iseghemlaan,3,FLANDERS,URBAN,,0.0,0.0,0.0,86,,,,,AS_NEW,2015,,,,,,,,,,
6593469,APARTMENT,APARTMENT,,86.0,2,West Flanders,Flanders,8400,Van Iseghemlaan,5,FLANDERS,URBAN,,0.0,0.0,0.0,86,,,,,AS_NEW,2015,,,,,,,,,,
6593470,APARTMENT,APARTMENT,,86.0,2,West Flanders,Flanders,8400,Van Iseghemlaan,6,FLANDERS,URBAN,,0.0,0.0,0.0,86,,,,,AS_NEW,2015,,,,,,,,,,
6595780,HOUSE,HOUSE,,,2,Flemish Brabant,Flanders,1500,,,FLANDERS,,,,,,,3,,,,,,,,,,,,,,,
6597719,HOUSE,HOUSE,,144.0,3,Liège,Wallonie,4140,Rue Cléchêne - Rue des Biolettes,,WALLONIE,RESIDENTIAL,,0.0,0.0,0.0,144,,,,,,,,,,,True,,,,True,312
6597720,HOUSE,HOUSE,,136.0,3,Liège,Wallonie,4140,Rue Cléchêne - Rue des Biolettes,,WALLONIE,RESIDENTIAL,,0.0,0.0,0.0,136,,,,,,,,,,,,,,,True,423
6602464,HOUSE,VILLA,,,3,Liège,Wallonie,4180,,,WALLONIE,,,,,,,,,,,GOOD,,4,,,,,,,,,
6605148,HOUSE,HOUSE,,,3,Flemish Brabant,Flanders,1502,,,FLANDERS,,,,,,,4,,,,,,2,,,,,INSTALLED,,,True,
6612162,HOUSE,HOUSE,,170.0,4,Liège,Wallonie,4607,,,WALLONIE,,,,,,170,,,,,GOOD,1970,4,,,,,,,,,
6612391,APARTMENT,PENTHOUSE,437500,148.0,3,East Flanders,Flanders,9051,Jean-Baptiste de Ghellincklaan,,FLANDERS,,,0.0,0.0,0.0,148,,,,,,,2,,,,,,,,,
6613112,HOUSE,HOUSE,,,3,West Flanders,Flanders,8200,Hogeweg,,FLANDERS,,,0.0,0.0,0.0,,4,,,,GOOD,,4,,,,True,,,,True,
6614229,APARTMENT,SERVICE_FLAT,,75.0,2,Flemish Brabant,Flanders,1652,,,FLANDERS,,,,,,75,3,,,,,,,,,,,,,,True,33
6614230,HOUSE,HOUSE,,,4,Flemish Brabant,Flanders,1654,,,FLANDERS,,,,,,,5,,,,,,,,,,,,14,,True,
6614233,HOUSE,TOWN_HOUSE,,,3,West Flanders,Flanders,8310,Begoniastraat,,FLANDERS,,,0.0,0.0,0.0,,4,,,,,,,,NON_FLOOD_ZONE,,,,,,,
6616222,HOUSE,HOUSE,,,3,Flemish Brabant,Flanders,1600,,,FLANDERS,,,,,,,4,,True,,,,2,,,,,,,,,
6622900,APARTMENT,APARTMENT,176681,,2,Hainaut,Wallonie,7170,avenue emile herman,,WALLONIE,RESIDENTIAL,,0.0,50.0,50.0,,,,,,AS_NEW,,,True,,,True,INSTALLED,,,,
6623262,HOUSE,HOUSE,,,2,Flemish Brabant,Flanders,1651,,,FLANDERS,,,,,,,3,,,,GOOD,,,,,,,,,,,
6624031,HOUSE,HOUSE,,,4,West Flanders,Flanders,8020,Gevaartsestraat,,FLANDERS,,,0.0,0.0,0.0,,5,,,,,,4,,,,True,,23,,True,
6627376,HOUSE,HOUSE,,177.0,3,Flemish Brabant,Flanders,1502,,,FLANDERS,,,,,,177,4,,True,,GOOD,,,,,,,,,,,
6632008,HOUSE,HOUSE,,,4,West Flanders,Flanders,8310,Zoete Inval,,FLANDERS,,,0.0,0.0,0.0,,5,,,,,2005,,,NON_FLOOD_ZONE,,,,,,,
6633088,HOUSE,HOUSE,,133.0,3,Liège,Wallonie,4300,,,WALLONIE,,,,,,133,,True,True,,GOOD,,2,,NON_FLOOD_ZONE,FUELOIL,True,INSTALLED,17,,,
6637894,HOUSE,HOUSE,,,3,Liège,Wallonie,4624,,,WALLONIE,,,,,,,,,,,GOOD,,4,,,,,,,,,
6638096,APARTMENT,APARTMENT,,106.0,2,West Flanders,Flanders,8670,Koninginnelaan,,FLANDERS,,,0.0,0.0,0.0,106,,,,,GOOD,2014,2,,NON_FLOOD_ZONE,,,,,,,
6639388,APARTMENT,APARTMENT,,93.0,2,Flemish Brabant,Flanders,1500,,4,FLANDERS,,,,,,93,3,,,,,2011,2,,,,,INSTALLED,6,,,
6644020,HOUSE,HOUSE,,,3,West Flanders,Flanders,8730,Oostmeers,,FLANDERS,,,0.0,0.0,0.0,,4,,,,,1992,,,,,True,,10,,True,
6645081,HOUSE,HOUSE,,,3,Flemish Brabant,Flanders,1651,,,FLANDERS,,,,,,,4,,,,,,,,,,,INSTALLED,,,,
6647250,APARTMENT,APARTMENT,,128.0,3,East Flanders,Flanders,9880,Kerkstraat,,FLANDERS,,,0.0,0.0,0.0,128,,,True,,,2016,2,,,,,INSTALLED,,,,
6649335,HOUSE,VILLA,,220.0,4,Liège,Wallonie,4450,,,WALLONIE,,,,,,220,,,True,True,AS_NEW,1988,4,,,,True,HYPER_EQUIPPED,,,,
6649409,HOUSE,HOUSE,,160.0,2,West Flanders,Flanders,8560,Kloosterstraat,,FLANDERS,,,0.0,0.0,0.0,160,,,,,GOOD,1967,,,,,,INSTALLED,8,,True,250
6652706,APARTMENT,APARTMENT,,69.0,2,West Flanders,Flanders,8670,Koninklijke Baan,1,FLANDERS,,,0.0,0.0,0.0,69,,,,,AS_NEW,2016,2,True,,,True,INSTALLED,,,,
6652712,APARTMENT,APARTMENT,,65.0,2,West Flanders,Flanders,8670,Koninklijke Baan,1,FLANDERS,,,0.0,0.0,0.0,65,,,,,AS_NEW,2016,2,True,,,True,INSTALLED,,,,
6662977,APARTMENT,GROUND_FLOOR,,110.0,2,East Flanders,Flanders,9320,brusselbaan,,FLANDERS,URBAN,,800.0,600.0,50.0,110,,,,,AS_NEW,1993,2,,NON_FLOOD_ZONE,GAS,True,INSTALLED,,,True,180
6665616,APARTMENT,APARTMENT,,72.0,2,West Flanders,Flanders,8670,Koninklijke Baan,1,FLANDERS,,,0.0,0.0,0.0,72,,,,,AS_NEW,2017,2,True,NON_FLOOD_ZONE,,True,INSTALLED,,,,
6669115,HOUSE,HOUSE,,,3,Liège,Wallonie,4101,,,WALLONIE,,,,,,,,,,,,,3,,,,,,,,,
6669948,HOUSE,HOUSE,,,3,Flemish Brabant,Flanders,1600,,,FLANDERS,,,,,,,4,,,,,,,,,,,,,,,
6673370,APARTMENT,APARTMENT,,50.0,1,West Flanders,Flanders,8620,Albert I Laan,,FLANDERS,,,0.0,0.0,0.0,50,2,,,True,AS_NEW,1996,,,NON_FLOOD_ZONE,GAS,True,INSTALLED,,,True,
6675519,HOUSE,HOUSE,382053,206.0,3,Limburg,Flanders,3520,Veltershof,,FLANDERS,URBAN,,0.0,0.0,0.0,206,,,,,,2022,,,NON_FLOOD_ZONE,GAS,True,INSTALLED,14,,True,
6676552,HOUSE,HOUSE,,,4,West Flanders,Flanders,8200,Park de Rode Poort,,FLANDERS,,,0.0,0.0,0.0,,5,,,,,1966,,,,,,,,,True,
6676756,APARTMENT,APARTMENT,,,1,West Flanders,Flanders,8620,Albert I Laan,,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,,2,,True,True,,1997,,,NON_FLOOD_ZONE,GAS,True,,,,True,
6678639,HOUSE,HOUSE,,,2,Liège,Wallonie,4051,,,WALLONIE,,,,,,,,,,,,,3,,,,,,,,,
6680235,HOUSE,HOUSE,,,2,Flemish Brabant,Flanders,1600,,,FLANDERS,,,,,,,3,,True,,,,3,,,,,INSTALLED,,,True,
6680368,HOUSE,HOUSE,,190.0,4,West Flanders,Flanders,8000,,,FLANDERS,,,,,,190,5,,,,AS_NEW,,,,,,,,,,True,
6681153,HOUSE,VILLA,,290.0,4,Liège,Wallonie,4680,,,WALLONIE,,,,,,290,5,,True,,,1970,2,,,FUELOIL,,,19,,,
6681940,HOUSE,HOUSE,,,3,West Flanders,Flanders,8310,Baron Ruzettelaan,,FLANDERS,,,0.0,0.0,0.0,,4,,,,TO_RENOVATE,,,,NON_FLOOD_ZONE,,,,,,,
6683814,HOUSE,HOUSE,,,3,West Flanders,Flanders,8000,Ronsaardbekestraat,,FLANDERS,,,0.0,0.0,0.0,,4,,,,,,,,,,,,,,,
6684079,APARTMENT,FLAT_STUDIO,,36.0,,West Flanders,Flanders,8620,Franslaan,,FLANDERS,URBAN,,0.0,0.0,0.0,36,1,,,True,AS_NEW,2002,,,NON_FLOOD_ZONE,,,,,,True,
6688228,HOUSE,HOUSE,,134.0,2,Liège,Wallonie,4260,,,WALLONIE,,,,,,134,,True,,,TO_RENOVATE,,2,,,FUELOIL,,NOT_INSTALLED,17,,,
6689301,HOUSE,HOUSE,,,3,Liège,Wallonie,4030,,,WALLONIE,,,,,,,,,,,,,2,,,,,,,,,
6690255,APARTMENT,APARTMENT,,100.0,2,Flemish Brabant,Flanders,1500,,,FLANDERS,,,,,,100,3,,,,,,2,,,,,INSTALLED,10,,,
6690997,APARTMENT,APARTMENT,,71.0,2,West Flanders,Flanders,8400,Van Iseghemlaan,7,FLANDERS,URBAN,,0.0,0.0,0.0,71,,,,,GOOD,,2,,,,True,INSTALLED,6,,,
6691048,APARTMENT,APARTMENT,,95.0,2,Flemish Brabant,Flanders,1500,,,FLANDERS,,,,,,95,3,,,,,,2,,,,,INSTALLED,9,,,
6691188,HOUSE,HOUSE,,220.0,4,West Flanders,Flanders,8670,,,FLANDERS,,,,,,220,5,,,,JUST_RENOVATED,,,,,,,,,,True,
6697294,HOUSE,HOUSE,,206.0,5,West Flanders,Flanders,8370,,,FLANDERS,,,,,,206,6,,,,AS_NEW,1979,,,,,,,,,True,
6699140,HOUSE,HOUSE,,191.0,4,West Flanders,Flanders,8400,Nijverheidstraat,,FLANDERS,URBAN,,0.0,0.0,0.0,191,,,True,,GOOD,1947,,,NON_FLOOD_ZONE,,True,INSTALLED,,,True,30
6699150,HOUSE,HOUSE,,,2,West Flanders,Flanders,8020,Kwadeplasstraat,,FLANDERS,,,0.0,0.0,0.0,,3,,True,,GOOD,1949,,,,,,,,,,
6703451,HOUSE,HOUSE,,,4,West Flanders,Flanders,8200,Kortrijkstraat,,FLANDERS,,,0.0,0.0,0.0,,5,,,,GOOD,,,,,,True,,,,,
6703586,HOUSE,HOUSE,,185.0,4,West Flanders,Flanders,8310,,,FLANDERS,,,,,,185,5,,,,AS_NEW,,,,NON_FLOOD_ZONE,,,,,,True,
6709545,HOUSE,HOUSE,100000,,4,,,03724,,,,,,,,,,,,,,,,,,,,,,,,,
6715069,APARTMENT,APARTMENT,,115.0,3,Antwerp,Flanders,2100,Dascottelei,,FLANDERS,,,0.0,0.0,0.0,115,4,,,,GOOD,1986,2,,,,True,,,,,
6716171,APARTMENT,APARTMENT,,,2,Flemish Brabant,Flanders,1500,,,FLANDERS,,,,,,,3,,,,,,2,,,,,,,,,
6716375,HOUSE,BUNGALOW,,61.0,2,West Flanders,Flanders,8420,Bredeweg,,FLANDERS,,,0.0,0.0,0.0,61,,,,,AS_NEW,,,,NON_FLOOD_ZONE,ELECTRIC,True,INSTALLED,,,True,
6718731,APARTMENT,FLAT_STUDIO,,27.0,,West Flanders,Flanders,8620,Franslaan,,FLANDERS,,,0.0,0.0,0.0,27,1,,,True,AS_NEW,1981,,,NON_FLOOD_ZONE,,,,,,True,
6721997,HOUSE,TOWN_HOUSE,,204.0,4,Flemish Brabant,Flanders,1600,,,FLANDERS,,,,,,204,5,,,,,1994,,,,,,INSTALLED,,,,
6722015,HOUSE,APARTMENT_BLOCK,,,4,Liège,Wallonie,4500,,,WALLONIE,,,,,,,,,,,AS_NEW,,3,,,,,,,,,
6722024,HOUSE,HOUSE,,182.0,3,Limburg,Flanders,3550,Kooidries,,FLANDERS,,,0.0,0.0,0.0,182,,,True,,GOOD,1954,,,NON_FLOOD_ZONE,FUELOIL,True,,12,,,
6724611,HOUSE,TOWN_HOUSE,,,3,Flemish Brabant,Flanders,1500,,,FLANDERS,,,,,,,4,,,,,,,,,,,INSTALLED,10,,,
6724613,HOUSE,HOUSE,,,3,Flemish Brabant,Flanders,1651,,,FLANDERS,,,,,,,4,,,,,,,,,,,,13,,,
6726110,HOUSE,TOWN_HOUSE,,178.0,3,West Flanders,Flanders,8400,Lariksenlaan,,FLANDERS,URBAN,,0.0,0.0,0.0,178,,,,,GOOD,,,,NON_FLOOD_ZONE,,True,INSTALLED,,,,
6729915,HOUSE,VILLA,,156.0,3,Flemish Brabant,Flanders,1650,,,FLANDERS,,,,,,156,4,,True,,,,,,,,,,15,,,
6729916,HOUSE,HOUSE,,,2,Flemish Brabant,Flanders,1502,,,FLANDERS,,,,,,,3,,,,,,2,,,,,,26,,,
6729920,HOUSE,HOUSE,,,4,West Flanders,Flanders,8000,Kardinaal Mercierstraat,,FLANDERS,,,0.0,0.0,0.0,,5,,,,GOOD,,,,NON_FLOOD_ZONE,,,,,,True,
6733641,HOUSE,HOUSE,,,5,West Flanders,Flanders,8310,,,FLANDERS,,,,,,,6,,,,AS_NEW,,,,NON_FLOOD_ZONE,,,,,,,
6735825,HOUSE,VILLA,,294.0,4,East Flanders,Flanders,9230,Brusselsesteenweg,,FLANDERS,,,0.0,0.0,0.0,294,5,,,,AS_NEW,1978,4,,,FUELOIL,True,,,,True,
6736304,HOUSE,VILLA,,,4,Liège,Wallonie,4460,,,WALLONIE,,,,,,,,True,True,True,AS_NEW,2000,4,,NON_FLOOD_ZONE,,,HYPER_EQUIPPED,,,,
6737967,HOUSE,VILLA,,154.0,3,West Flanders,Flanders,8490,Caverstraat,,FLANDERS,,,0.0,0.0,0.0,154,,,,,GOOD,1986,4,,,ELECTRIC,True,,,,True,611
6738186,HOUSE,HOUSE,,,1,Liège,Wallonie,4000,,,WALLONIE,,,,,,,,,,,,,2,,,,,,,,,
6740100,APARTMENT,APARTMENT,,112.0,3,West Flanders,Flanders,8660,Sloepenlaan,3,FLANDERS,,,0.0,0.0,0.0,112,,,,,AS_NEW,2012,2,,,,,INSTALLED,,,,
